uid,domain,text_sha256,gold,source,leaked,text_chars,n_near,n_far,max_gold_sim_near,max_gold_sim_far
dbpedia:196,dbpedia,513ea6cd737771ad,person,dbpedia_l2,0,1118,63,63,0.6904,0.4924
dbpedia:197,dbpedia,3620a262b34df0a5,societal event,dbpedia_l2,0,980,63,63,0.75,0.4699
dbpedia:198,dbpedia,6982ff4f5d3a003a,athlete,dbpedia_l2,1,2636,63,63,0.7476,0.4374
dbpedia:199,dbpedia,6b9ea9ca22d41e3e,sport facility,dbpedia_l2,0,634,63,63,0.7592,0.4081
mtop:0,mtop,942350ce687214da,replay music,mtop,0,33,63,63,0.8038,0.4094
mtop:1,mtop,1073e582984e4c72,create timer,mtop,0,31,63,63,0.8981,0.409
mtop:2,mtop,b51431ddf4eaaf36,get info recipes,mtop,0,33,63,63,0.7447,0.4267
mtop:3,mtop,f9a5c8ab7beb509f,create call,mtop,0,17,63,63,0.6885,0.4084
mtop:4,mtop,9c84040ed5820aae,create alarm,mtop,0,47,63,63,0.7692,0.3987
mtop:5,mtop,703090cdb3ed3654,delete reminder,mtop,0,53,63,63,0.7566,0.391
mtop:6,mtop,dde40afa9deaee9a,create call,mtop,0,24,63,63,0.7419,0.4084
mtop:7,mtop,23ec05ebe984c761,play music,mtop,0,17,63,63,0.7836,0.4405
mtop:8,mtop,3439d63e6e6e0b5f,get info recipes,mtop,0,47,63,63,0.7447,0.4199
mtop:9,mtop,04422b8b17603b6f,get timer,mtop,0,34,63,63,0.8981,0.4348
mtop:10,mtop,173f0e16e1214fd0,delete timer,mtop,0,24,63,63,0.7996,0.4005
mtop:11,mtop,254a3f40b6f41a41,set rsvp interested,mtop,0,76,63,63,0.8399,0.4114
mtop:12,mtop,7fe050fb9f010b97,create reminder,mtop,0,53,63,63,0.8451,0.4214
mtop:13,mtop,49f51e8e26b8a89c,snooze alarm,mtop,0,25,63,63,0.8002,0.4159
mtop:14,mtop,4b3caf3020bf21f7,set rsvp yes,mtop,0,31,63,63,0.8988,0.4168
mtop:15,mtop,b5b08244660be5a2,create alarm,mtop,0,33,63,63,0.8171,0.396
mtop:16,mtop,f38efa1695ab046d,get reminder,mtop,0,58,63,63,0.87,0.3965
mtop:17,mtop,aefc6c70251c0e1b,rewind music,mtop,0,30,63,63,0.8028,0.4028
mtop:18,mtop,0143a3e4a461fcfd,get stories news,mtop,0,23,63,63,0.6904,0.4436
mtop:19,mtop,047d35f96668f0e6,create alarm,mtop,0,28,63,63,0.749,0.3987
mtop:20,mtop,5e418822dbdbe137,get contact,mtop,0,51,63,63,0.8531,0.4531
mtop:21,mtop,9a7a75c35833fb25,create call,mtop,0,19,63,63,0.6885,0.4084
mtop:22,mtop,7aaed739b433dae9,get event,mtop,0,12,63,63,0.8532,0.4232
mtop:23,mtop,174e2a94bd413bd6,get recipes,mtop,0,23,63,63,0.7588,0.4319
mtop:24,mtop,05af28c0a4003e81,get stories news,mtop,0,23,63,63,0.7066,0.4436
mtop:25,mtop,bf8f489a75ac0f93,get availability,mtop,0,19,63,63,0.618,0.4195
mtop:26,mtop,293439e775b6a88c,weather,mtop,1,85,63,63,0.6612,0.4805
mtop:27,mtop,781933971fdaca04,create call,mtop,0,18,63,63,0.675,0.4116
mtop:28,mtop,486b5f50288070a5,get employment time,mtop,0,42,63,63,0.7919,0.3897
mtop:29,mtop,d52d06d808526709,create reminder,mtop,0,79,63,63,0.8451,0.4214
mtop:30,mtop,42e5db17f47e4d8f,weather,mtop,0,29,63,63,0.6612,0.4806
mtop:31,mtop,a41333fb15dc7790,pause timer,mtop,0,19,63,63,0.8065,0.4352
mtop:32,mtop,754b1dfa7805e440,weather,mtop,0,35,63,63,0.6612,0.4805
mtop:33,mtop,afb666e75c5e98dd,create call,mtop,0,37,63,63,0.7471,0.4224
mtop:34,mtop,afe9fad7c3a8b889,create reminder,mtop,0,27,63,63,0.8451,0.4214
mtop:35,mtop,ade4bae1a5c35e44,get recipes,mtop,0,39,63,63,0.6991,0.4263
mtop:36,mtop,c99ca2f6f22ff903,create alarm,mtop,0,38,63,63,0.749,0.3987
mtop:37,mtop,b7e696974c6f3039,weather,mtop,1,54,63,63,0.6612,0.482
mtop:38,mtop,be89c8a5e2b1519e,weather,mtop,0,30,63,63,0.7562,0.482
mtop:39,mtop,9f3cabf46a7ef4bc,get stories news,mtop,0,20,63,63,0.6426,0.4436
mtop:40,mtop,29d4f4f68e75d52e,create reminder,mtop,0,63,63,63,0.9422,0.4214
mtop:41,mtop,5115e4d09c473ca6,delete alarm,mtop,0,15,63,63,0.7884,0.3751
mtop:42,mtop,7976d87a2938f8ea,send message,mtop,0,63,63,63,0.7233,0.4225
mtop:43,mtop,913fb85df19dcfa8,get recipes,mtop,0,52,63,63,0.6991,0.4263
mtop:44,mtop,32d67518386c3089,create reminder,mtop,0,81,63,63,0.8451,0.4214
mtop:45,mtop,282de128dd325eca,get message contact,mtop,0,49,63,63,0.8131,0.4116
mtop:46,mtop,67391e14dfe3fbe7,get alarm,mtop,0,26,63,63,0.7433,0.4466
mtop:47,mtop,f74468f8d45a96a9,get recipes,mtop,0,27,63,63,0.6991,0.4319
mtop:48,mtop,5615fd0143d8d3e6,get info recipes,mtop,0,38,63,63,0.9022,0.4199
mtop:49,mtop,0e56a7f25a4df16e,create alarm,mtop,0,20,63,63,0.749,0.3987
mtop:50,mtop,b50bd1734bc56587,weather,mtop,1,34,63,63,0.6612,0.4805
mtop:51,mtop,0f51e847b8cb76aa,create reminder,mtop,0,64,63,63,0.8451,0.4214
mtop:52,mtop,a02513879bfb6907,delete alarm,mtop,0,38,63,63,0.7884,0.3751
mtop:53,mtop,debf73dbff1513b9,create reminder,mtop,0,68,63,63,0.8451,0.4214
mtop:54,mtop,32846c00c80e1553,weather,mtop,0,40,63,63,0.7562,0.4828
mtop:55,mtop,e5ae8e106a34faca,update reminder date time,mtop,0,32,63,63,0.8348,0.4137
mtop:56,mtop,9d39afdf55b0ee76,get info recipes,mtop,0,35,63,63,0.9022,0.4199
mtop:57,mtop,7fbb384f3a45335e,get event,mtop,0,22,63,63,0.8532,0.4232
mtop:58,mtop,30ba7f4ab88ba662,get timer,mtop,0,34,63,63,0.8981,0.4345
mtop:59,mtop,2b925f849ffe4690,get call,mtop,0,43,63,63,0.7471,0.4517
mtop:60,mtop,2ebca3b5a2baca00,weather,mtop,1,32,63,63,0.6612,0.4805
mtop:61,mtop,2099ae53e8eb3d2d,end call,mtop,0,15,63,63,0.705,0.4334
mtop:62,mtop,7ff82faaa3a88481,is true recipes,mtop,0,27,63,63,0.7588,0.4181
mtop:63,mtop,06f7a7445fb83275,create reminder,mtop,0,41,63,63,0.8209,0.4073
mtop:64,mtop,bf7cbf0a34d29986,is true recipes,mtop,0,35,63,63,0.7447,0.4081
mtop:65,mtop,28264b651f8f4d0e,send message,mtop,0,37,63,63,0.6554,0.4214
mtop:66,mtop,c1f5b987b54a658d,get employer,mtop,0,34,63,63,0.7919,0.4295
mtop:67,mtop,5202d10a52b223b2,play music,mtop,0,16,63,63,0.7495,0.439
mtop:68,mtop,2f20f6f5bff24f9c,weather,mtop,1,30,63,63,0.6612,0.4806
mtop:69,mtop,485b69d655b9798e,weather,mtop,1,38,63,63,0.6612,0.4805
mtop:70,mtop,50f313852a1e9771,create reminder,mtop,0,29,63,63,0.8451,0.4214
mtop:71,mtop,04002551c18fa0f6,update method call,mtop,0,31,63,63,0.8901,0.4061
mtop:72,mtop,2614ba6599f6f9a9,set default provider calling,mtop,0,73,63,63,0.6416,0.3796
mtop:73,mtop,893e5009f05d62bf,get stories news,mtop,0,50,63,63,0.6426,0.4436
mtop:74,mtop,892d3374eae75df7,answer call,mtop,0,17,63,63,0.766,0.4571
mtop:75,mtop,22f1485b7594ca74,create alarm,mtop,1,21,63,63,0.8094,0.3987
mtop:76,mtop,d0519838a99629ba,create playlist music,mtop,0,23,63,63,0.7851,0.3912
mtop:77,mtop,e99d27a696b181f1,create alarm,mtop,0,23,63,63,0.7692,0.3987
mtop:78,mtop,619f2ac2480559fa,get location,mtop,0,23,63,63,0.7854,0.419
mtop:79,mtop,ed26008f27a93aff,weather,mtop,0,34,63,63,0.6612,0.4805
mtop:80,mtop,90f3fb7e247e155f,create alarm,mtop,0,22,63,63,0.749,0.3987
mtop:81,mtop,44e4b5577c7d9216,get info recipes,mtop,0,33,63,63,0.9022,0.4267
mtop:82,mtop,3a3bab13350438c2,stop music,mtop,0,9,63,63,0.7455,0.4121
mtop:83,mtop,f59b5c2e6c2545ff,create call,mtop,0,28,63,63,0.7419,0.4084
mtop:84,mtop,58f51445c4f52be1,create reminder,mtop,0,55,63,63,0.8451,0.4214
mtop:85,mtop,9e2269de1b853dea,stop music,mtop,0,39,63,63,0.7509,0.4121
mtop:86,mtop,fbe94590a8a73a12,hold call,mtop,0,23,63,63,0.6593,0.4381
mtop:87,mtop,ad5a15010068cf29,get reminder,mtop,0,64,63,63,0.8467,0.4157
mtop:88,mtop,438c7c8a88ea748e,get info recipes,mtop,0,45,63,63,0.9022,0.4199
mtop:89,mtop,f4adfe97ed8318ad,get contact,mtop,0,33,63,63,0.8174,0.4565
mtop:90,mtop,1929c36080a3362e,get message,mtop,0,36,63,63,0.7233,0.4459
mtop:91,mtop,8178c5d0d58e4e02,create reminder,mtop,0,22,63,63,0.8451,0.4214
mtop:92,mtop,966fecdecdb42d17,play music,mtop,0,24,63,63,0.7495,0.4401
mtop:93,mtop,2280d04e15fbbe2a,get event,mtop,0,29,63,63,0.8532,0.4232
mtop:94,mtop,5ecfed26dd17dcee,create call,mtop,0,40,63,63,0.6885,0.4084
mtop:95,mtop,c36840534317b640,get education time,mtop,0,36,63,63,0.7945,0.4288
mtop:96,mtop,9fbe313cc9a0dba6,create reminder,mtop,0,65,63,63,0.8209,0.4073
mtop:97,mtop,4ce870c7de38264b,set rsvp no,mtop,0,41,63,63,0.8988,0.4142
mtop:98,mtop,9236157512599fe4,weather,mtop,1,31,63,63,0.6612,0.482
mtop:99,mtop,8739b507c68c6d3a,get track info music,mtop,0,21,63,63,0.7579,0.4038
mtop:100,mtop,7f11f1ac9622c4a4,update reminder date time,mtop,0,67,63,63,0.8951,0.4137
mtop:101,mtop,84f14100f5866f07,get stories news,mtop,0,43,63,63,0.7392,0.4436
mtop:102,mtop,244a878e791b0a1b,get info contact,mtop,0,16,63,63,0.8531,0.4862
mtop:103,mtop,60eb1e0981eadfb1,get info recipes,mtop,0,30,63,63,0.7447,0.4199
mtop:104,mtop,6523260e3e13e411,create timer,mtop,0,23,63,63,0.8238,0.409
mtop:105,mtop,0f0d44fdf37fc5a8,create reminder,mtop,0,46,63,63,0.8451,0.4214
mtop:106,mtop,3561a40d17f473f1,create playlist music,mtop,0,25,63,63,0.7661,0.3912
mtop:107,mtop,afe56c2f20059c7b,get contact,mtop,0,19,63,63,0.8531,0.4506
mtop:108,mtop,d5b718035d4a2e9f,send message,mtop,0,45,63,63,0.6711,0.4215
mtop:109,mtop,db8d27405a239f29,get contact,mtop,0,36,63,63,0.8531,0.4644
mtop:110,mtop,cc3c03bd9dc21674,get info recipes,mtop,0,88,63,63,0.9022,0.4199
mtop:111,mtop,82abc42182594677,create reminder,mtop,0,48,63,63,0.8451,0.4214
mtop:112,mtop,feb18b33bf7c893b,delete reminder,mtop,0,67,63,63,0.7791,0.391
mtop:113,mtop,9c98ec7f80470f57,get contact,mtop,0,66,63,63,0.8174,0.4531
mtop:114,mtop,1815b7757a48be87,create alarm,mtop,0,39,63,63,0.8171,0.3987
mtop:115,mtop,3fec957d24ce5c10,create reminder,mtop,0,80,63,63,0.8209,0.4073
mtop:116,mtop,6dbd55345f67f24e,weather,mtop,0,35,63,63,0.6612,0.4801
mtop:117,mtop,9923e171bcb2fff2,get event,mtop,0,34,63,63,0.7835,0.4232
mtop:118,mtop,4388b4e886beafef,weather,mtop,1,54,63,63,0.6612,0.482
mtop:119,mtop,5228efe8f3eed6d9,get event,mtop,0,52,63,63,0.8532,0.4232
mtop:120,mtop,220c2d71a51ce817,get employer,mtop,0,26,63,63,0.8081,0.4295
mtop:121,mtop,d3c93c27ea40313b,question news,mtop,0,43,63,63,0.7392,0.4586
mtop:122,mtop,d0520a5b53d0a007,get stories news,mtop,0,36,63,63,0.6426,0.4436
mtop:123,mtop,e942e9738475b87e,create timer,mtop,0,84,63,63,0.8238,0.409
mtop:124,mtop,8890119aa09a23d2,create reminder,mtop,0,36,63,63,0.8209,0.4073
mtop:125,mtop,71c7c5090752dafb,get contact,mtop,0,33,63,63,0.8531,0.4617
mtop:126,mtop,ec38204502b71a65,weather,mtop,0,67,63,63,0.7562,0.482
mtop:127,mtop,d617a66200814684,create call,mtop,0,24,63,63,0.6885,0.4084
mtop:128,mtop,75b32f1846b71970,switch call,mtop,0,25,63,63,0.7079,0.438
mtop:129,mtop,a6248e4dcca18d68,set unavailable,mtop,0,19,63,63,0.6255,0.4339
mtop:130,mtop,1c5bb830da09ac7e,get info recipes,mtop,0,42,63,63,0.9022,0.4199
mtop:131,mtop,ff88f0642edce1b9,get reminder,mtop,0,45,63,63,0.8379,0.3942
mtop:132,mtop,6558263af9c48a79,get location,mtop,0,19,63,63,0.7854,0.419
mtop:133,mtop,c739e3275534d6e2,create call,mtop,0,26,63,63,0.7471,0.4105
mtop:134,mtop,cbc278592a475572,create call,mtop,0,20,63,63,0.6885,0.4105
mtop:135,mtop,3e029802f81621b5,create call,mtop,0,11,63,63,0.6885,0.4105
mtop:136,mtop,43e6d3c5ad520b45,send message,mtop,0,34,63,63,0.6711,0.4231
mtop:137,mtop,597e6074b4d3e459,get stories news,mtop,0,43,63,63,0.7803,0.4436
mtop:138,mtop,df8c4baadc983883,get employer,mtop,0,33,63,63,0.8081,0.4295
mtop:139,mtop,236dd9cc1e61c503,create call,mtop,0,17,63,63,0.6885,0.4084
mtop:140,mtop,23ebd7e12de1d81e,create reminder,mtop,0,51,63,63,0.8451,0.4214
mtop:141,mtop,bac132ee00315293,get location,mtop,0,26,63,63,0.7854,0.419
mtop:142,mtop,398ab8f3fc053916,play music,mtop,0,29,63,63,0.7836,0.4355
mtop:143,mtop,1043553929321e76,weather,mtop,0,51,63,63,0.6612,0.4805
mtop:144,mtop,6655409a6a183c81,get reminder,mtop,0,57,63,63,0.8373,0.3965
mtop:145,mtop,407fac0d523ff00c,get availability,mtop,0,20,63,63,0.618,0.4195
mtop:146,mtop,29a1735a4d4b1a6d,question news,mtop,0,41,63,63,0.7392,0.4611
mtop:147,mtop,f504ab5b91dba473,weather,mtop,1,49,63,63,0.6612,0.4806
mtop:148,mtop,65c151960ceba681,send message,mtop,0,51,63,63,0.7233,0.4232
mtop:149,mtop,6acd9467da4d221f,get stories news,mtop,0,31,63,63,0.6904,0.4436
mtop:150,mtop,fb9be3b3922633b2,create timer,mtop,0,29,63,63,0.8238,0.409
mtop:151,mtop,4630510122d366a3,silence alarm,mtop,0,30,63,63,0.7433,0.3821
mtop:152,mtop,50f977ad86283d4d,create call,mtop,0,20,63,63,0.6885,0.4105
mtop:153,mtop,1f089b5ab39bc70f,get recipes,mtop,0,46,63,63,0.6991,0.4319
mtop:154,mtop,e37446904a0b48df,weather,mtop,1,39,63,63,0.6612,0.4806
mtop:155,mtop,c906857d875a5b6a,create reminder,mtop,0,50,63,63,0.8451,0.4214
mtop:156,mtop,a38a9af6ca1aae3f,send message,mtop,0,51,63,63,0.6711,0.4232
mtop:157,mtop,bae4f9a4a5ca4cd3,create reminder,mtop,0,35,63,63,0.8451,0.4214
mtop:158,mtop,1353d2e340229e31,create alarm,mtop,0,43,63,63,0.7692,0.4031
mtop:159,mtop,5557672273d0d439,create reminder,mtop,0,57,63,63,0.8209,0.4073
mtop:160,mtop,1f68ce5cf41b276b,send message,mtop,0,58,63,63,0.7233,0.4231
mtop:161,mtop,a20894c341b3ebb8,create timer,mtop,0,26,63,63,0.8238,0.409
mtop:162,mtop,43119efd170283ae,get contact,mtop,0,34,63,63,0.8531,0.4617
mtop:163,mtop,76fdcaa409f73dc4,get stories news,mtop,0,61,63,63,0.6426,0.4436
mtop:164,mtop,27a9454c00302900,get timer,mtop,0,38,63,63,0.8981,0.4345
mtop:165,mtop,f6e6262de47b3617,create call,mtop,0,28,63,63,0.7419,0.4105
mtop:166,mtop,b0de20b9e860f669,pause timer,mtop,0,40,63,63,0.8562,0.4352
mtop:167,mtop,c1a741be5ab66170,create reminder,mtop,0,71,63,63,0.8451,0.4214
mtop:168,mtop,cab0a97f0df8e312,create call,mtop,0,25,63,63,0.675,0.4105
mtop:169,mtop,0433b4172c83f291,create call,mtop,0,9,63,63,0.6885,0.4105
mtop:170,mtop,6598ba87435aba2d,get event,mtop,0,44,63,63,0.8532,0.4233
mtop:171,mtop,793179b62f6cda03,send message,mtop,0,38,63,63,0.6554,0.4215
mtop:172,mtop,b5e1e4707e5fc109,weather,mtop,0,47,63,63,0.6612,0.4801
mtop:173,mtop,77a81572f1b6df4d,delete reminder,mtop,0,30,63,63,0.7791,0.391
mtop:174,mtop,b46e0dc1b6a5368a,create call,mtop,0,35,63,63,0.7471,0.4185
mtop:175,mtop,a4d8403a6bf5007a,create reminder,mtop,0,99,63,63,0.9422,0.4214
mtop:176,mtop,ff5b5ffb9a9afdc4,get availability,mtop,0,35,63,63,0.618,0.4195
mtop:177,mtop,827cb11b603f37a9,is true recipes,mtop,0,38,63,63,0.6212,0.4053
mtop:178,mtop,3a24524448380e9b,create alarm,mtop,0,33,63,63,0.7692,0.3987
mtop:179,mtop,80de289bd43ebd19,play music,mtop,0,12,63,63,0.7836,0.439
mtop:180,mtop,9a0250846caa7fbb,create reminder,mtop,0,35,63,63,0.8451,0.4214
mtop:181,mtop,8bb0c08f8f3f4c92,get event,mtop,0,27,63,63,0.8532,0.4233
mtop:182,mtop,c0e77586f7b5d4f9,get stories news,mtop,0,25,63,63,0.6426,0.4436
mtop:183,mtop,9b9fd2fe9224388b,create call,mtop,1,66,63,63,0.6885,0.4105
mtop:184,mtop,c36eca89f79bdd2a,create call,mtop,0,30,63,63,0.675,0.4105
mtop:185,mtop,e2ce2d8cd45e7933,get education time,mtop,0,49,63,63,0.7945,0.4288
mtop:186,mtop,54833be24af034a6,get reminder,mtop,0,53,63,63,0.8379,0.3954
mtop:187,mtop,c47e5c4672194315,update reminder date time,mtop,0,65,63,63,0.8951,0.4137
mtop:188,mtop,54706602e3ff44c8,add time timer,mtop,0,31,63,63,0.8553,0.4266
mtop:189,mtop,2b9208a5f5ec895d,get info recipes,mtop,0,39,63,63,0.7447,0.4199
mtop:190,mtop,ed10528d3053b57b,snooze alarm,mtop,0,45,63,63,0.7265,0.4159
mtop:191,mtop,be0713aef8ab17a6,get stories news,mtop,0,45,63,63,0.6426,0.4436
mtop:192,mtop,7ee50f9d424110b6,end call,mtop,0,22,63,63,0.7153,0.4334
mtop:193,mtop,b27fe1e786d2e82d,get alarm,mtop,0,40,63,63,0.8002,0.446
mtop:194,mtop,00b08873ec6f1176,get message,mtop,0,40,63,63,0.7213,0.4459
mtop:195,mtop,b37f7630a7ccda89,get call,mtop,0,30,63,63,0.7951,0.4517
mtop:196,mtop,a94c1d4120a8fe20,send message,mtop,0,26,63,63,0.6711,0.4231
mtop:197,mtop,680326131fe68ee2,delete reminder,mtop,0,29,63,63,0.7566,0.391
mtop:198,mtop,e67e481bc4cb82f7,get event,mtop,0,33,63,63,0.8532,0.4232
mtop:199,mtop,151ff2c3a1c0cb37,stop music,mtop,0,22,63,63,0.7509,0.4105
